First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/top-oferte-cazinouri-romania-bonus-2026,33,-0.5657894736842105,11,-0.7755102040816326,38,-0.5632183908045977
bing / organic,/new-no-deposit,3,0,10,0.6666666666666666,7,1.3333333333333333
google / organic,/bonus-casino-standard/bonus-32rosu,9,-0.55,10,-0.5652173913043478,11,-0.5925925925925926
google / organic,/cazinou/bilion-casino,33,0.375,10,0.25,37,0.5416666666666666
google / organic,/jocuri/pacanele-fructe,78,0.21875,10,0.1111111111111111,216,0.4896551724137931
google / organic,/slot/burning-hot,80,-0.10112359550561797,10,0.25,150,0.1450381679389313
duckduckgo / organic,/jocuri/pacanele-gratis,24,0.043478260869565216,9,1.25,70,0.014492753623188406
google / organic,/ghid/club-superbet,6,5,9,8,9,8
google / organic,/ghid/roata-norocului-fortuna,10,1,9,,11,0.5714285714285714
google / organic,/bonus-casino-exclusiv/rotiri-gratuite-winboss,11,-0.7962962962962963,8,-0.7037037037037037,11,-0.8070175438596491
google / organic,/diverse/faci-bani-introducand-coduri,7,-0.7307692307692307,8,-0.38461538461538464,7,-0.7307692307692307
bing / organic,/bonus-de-bun-venit,3,0,7,-0.5333333333333333,3,0
google / organic,/cazinou/luck-casino,5,0.6666666666666666,7,0.4,5,0.6666666666666666
google / organic,/cazinouri-online-noi,25,-0.34210526315789475,7,-0.6111111111111112,25,-0.3902439024390244
google / organic,/pacanele-online-cu-cardul,7,1.3333333333333333,7,6,7,1.3333333333333333
google / organic,/poker-online,9,-0.3076923076923077,7,1.3333333333333333,10,-0.23076923076923078
google / organic,/slot/book-of-ra-deluxe,86,-0.328125,7,-0.7307692307692307,904,0.026106696935300794
google / organic,/slot/dice-roll,91,-0.14150943396226415,7,-0.5625,142,-0.15976331360946747
google / organic,/slot/fruit-cocktail,66,0.06451612903225806,7,0.16666666666666666,182,0.12345679012345678
yahoo / organic,/bonus-fara-depunere,7,1.3333333333333333,7,0.4,7,0.16666666666666666
bing / organic,/bonus-casino-exclusiv/bonus-fara-depunere-betano,7,0.4,6,0.5,7,0.16666666666666666
bing / organic,/bonus-fara-depunere-pmax,3,0.5,6,0.5,3,0.5
duckduckgo / organic,/bonus-casino-standard/bonusuri-manhattan-casino,5,1.5,6,,6,2
google / organic,/cazinou/seven-bet,6,1,6,5,8,1.6666666666666667
google / organic,/ghid/bonusuri-don-casino,3,-0.5,6,0.5,3,-0.5
google / organic,/ghid/contact-royal-casino,20,0.17647058823529413,6,0.5,24,0.4117647058823529
google / organic,/newyear-2026-ml,1,-0.8333333333333334,6,-0.3333333333333333,1,-0.8333333333333334
google / organic,/slot/40-shining-crown-bell-link-demo,138,0.06153846153846154,6,-0.5384615384615384,376,0.2129032258064516
google / organic,/slot/lucky-lady-charm-deluxe,55,0,6,1,226,-0.008771929824561403
google / organic,/sm-bonus-fara-depunere-casino-online,7,0.4,6,-0.25,8,0.3333333333333333
bing / organic,/bonus-casino-exclusiv/netbet-rotiri-gratuite,4,-0.2,5,0,4,-0.3333333333333333
bing / organic,/top-cazino-online,4,0.3333333333333333,5,-0.4444444444444444,5,0.6666666666666666
google / organic,/bonus-casino-exclusiv/netbet-rotiri-gratuite,11,-0.21428571428571427,5,-0.5454545454545454,11,-0.21428571428571427
google / organic,/cazinou/32rosu,9,-0.5263157894736842,5,-0.6153846153846154,11,-0.42105263157894735
google / organic,/cazinou/conticazino,2,1,5,,2,1
google / organic,/cazinou/winmasters,3,-0.4,5,1.5,3,-0.5714285714285714
google / organic,/ghid/bonusuri-stanleybet,3,0.5,5,,3,0.5
google / organic,/ghid/cod-promotional-cashpot,3,-0.4,5,,3,-0.4
google / organic,/ghid/program-fortuna,300,7.823529411764706,5,,347,8.131578947368421
google / organic,/metoda-de-plata/cazinouri-abon,9,0.8,5,,9,0.8
google / organic,/metoda-de-plata/cazinouri-cu-revolut,5,0.25,5,-0.16666666666666666,5,0.25
google / organic,/metoda-de-plata/cazinouri-google-pay,1,,5,,2,
google / organic,/metoda-de-plata/cazinouri-okto-cash,4,1,5,,4,1
google / organic,/slot/5-burning-clover-clover-chance,25,3.1666666666666665,5,4,35,3.375
google / organic,/slot/big-bass-splash-demo,17,-0.32,5,4,31,-0.3111111111111111
google / organic,/slot/crazy-monkey,62,0.6756756756756757,5,0.25,121,-0.03968253968253968
google / organic,/slot/shining-crown-bell-link-demo,84,-0.045454545454545456,5,-0.375,115,0.05504587155963303
qwant.com / organic,/bonus-fara-depunere,4,-0.6666666666666666,5,-0.7916666666666666,16,-0.2727272727272727
yahoo / organic,/bonus-casino,1,,5,,1,
yahoo / organic,/rotiri-gratuite,4,1,5,-0.375,5,0.25
google / organic,/bonus-casino-exclusiv/bonus-fara-depunere-betano,11,-0.47619047619047616,4,-0.8333333333333334,12,-0.5384615384615384
google / organic,/bonus-casino-standard/bonus-casa-pariurilor,2,-0.6666666666666666,4,-0.2,2,-0.6666666666666666
google / organic,/diverse/cazinouri-straine,7,1.3333333333333333,4,,9,2
google / organic,/diverse/program-casa-pariurilor,278,12.9,4,,353,12.576923076923077
google / organic,/ghid,2,1,4,,2,1
google / organic,/ghid/bonus-king-casino,8,-0.68,4,-0.6666666666666666,8,-0.7037037037037037
google / organic,/ghid/contact-million,11,-0.42105263157894735,4,-0.2,12,-0.4
google / organic,/jocuri/bell-link-demo,6,-0.45454545454545453,4,1,10,-0.3333333333333333
google / organic,/offer/ccr-g-tc-pmax-luckyseven,6,1,4,-0.75,6,1
google / organic,/slot/20-dazzling-hot,23,6.666666666666667,4,,28,8.333333333333334
google / organic,/slot/20-super-hot,56,-0.06666666666666667,4,-0.2,70,-0.125
bing / organic,/bonus-casino-standard/bonus-32rosu,2,-0.7777777777777778,3,-0.8421052631578947,2,-0.8571428571428571
bing / organic,/bonus-casino-standard/bonus-fara-depunere-princess-casino,1,0,3,,1,0
bing / organic,/cazinou/favbet,9,1.25,3,0,9,1.25
bing / organic,/oferte-pe-jar,4,,3,,4,
bing / organic,/slot/gates-of-olympus,6,-0.5,3,,6,-0.5
duckduckgo / organic,/,3,-0.4,3,0.5,4,-0.6363636363636364
duckduckgo / organic,/bonus-casino-exclusiv/bilion-casino-bonus-fara-depunere,1,0,3,-0.25,2,0
duckduckgo / organic,/bonus-casino-exclusiv/netbet-rotiri-gratuite,1,-0.75,3,0.5,1,-0.75
google / organic,/bonus-casino-exclusiv/bonus-fara-depunere-fortuna,5,0.6666666666666666,3,,5,0
google / organic,/bonus-casino-standard/bonusuri-ultrabet,7,0,3,0,7,0
google / organic,/bonus-live-casino,2,-0.3333333333333333,3,-0.8928571428571429,2,-0.6666666666666666
google / organic,/cazinou/joker-casino,5,-0.4444444444444444,3,-0.4,5,-0.4444444444444444
google / organic,/cazinou/spin-casino,3,-0.5,3,2,3,-0.5
google / organic,/cazinou/winboss,3,,3,,3,
google / organic,/diverse/jocuri-care-te-platesc-in-bani-reali,13,0.625,3,-0.25,15,0.6666666666666666
google / organic,/ghid/cod-bonus-player-casino,2,-0.8333333333333334,3,-0.5714285714285714,2,-0.8333333333333334
google / organic,/ghid/mr-bit-bonus-fara-depunere,1,-0.6666666666666666,3,,1,-0.6666666666666666
google / organic,/metoda-de-plata/skrill,2,1,3,,2,1
google / organic,/slot/5-dazzling-hot,26,0.625,3,2,35,0.09375
google / organic,/slot/extra-stars-gratis,47,0.021739130434782608,3,-0.4,76,0.15151515151515152
google / organic,/slot/flaming-hot,26,0,3,,33,0.03125
google / organic,/slot/more-dice-roll,22,0,3,,49,1.1304347826086956
google / organic,/slot/power-stars-gratis,26,0.4444444444444444,3,2,72,2.272727272727273
google / organic,/slot/rise-of-ra-gratis,21,2.5,3,,38,2.8
google / organic,/slot/versailles-gold,44,-0.08333333333333333,3,0.5,76,0.08571428571428572
yahoo / organic,/slot/american-poker-ii,1,,3,,1,
bing / organic,/bonus-casino-exclusiv/bilion-casino-bonus-fara-depunere,3,-0.25,2,-0.5,4,0
bing / organic,/bonus-casino-standard/bonus-casa-pariurilor,2,1,2,,2,1
bing / organic,/bonus-casino-standard/bonus-fara-depunere-betmen,1,0,2,0,2,1
bing / organic,/bonus-casino-standard/bonusuri-joker-casino,1,,2,,1,
bing / organic,/cazinou/12xbet,6,5,2,1,6,5
bing / organic,/cazinou/hot-spins,3,,2,,3,
bing / organic,/paste-2026-o,5,0.6666666666666666,2,-0.5,8,0.6
bing / organic,/slot/american-poker-ii,16,0.23076923076923078,2,1,25,0.3888888888888889
bing / organic,/slot/sizzling-hot-deluxe,15,0,2,0,20,0.3333333333333333
bing / organic,/sloturi,14,0.2727272727272727,2,1,17,-0.2608695652173913
duckduckgo / organic,/bonus-casino-exclusiv/bonus-fara-depunere-fortuna,2,-0.6,2,-0.8333333333333334,2,-0.8
duckduckgo / organic,/bonus-fara-rulaj,3,-0.4,2,-0.6,5,-0.375
duckduckgo / organic,/bonus-pariuri-fara-depunere,2,,2,,5,
google / organic,/bonus-casino-exclusiv/gets-bet-bonus-fara-depunere,5,-0.6153846153846154,2,0,5,-0.6428571428571429
google / organic,/bonus-casino-standard/bonus-12xbet,11,0.8333333333333334,2,0,11,0.8333333333333334
google / organic,/bonus-casino-standard/bonus-fara-depunere-fortuna,1,,2,,1,
google / organic,/bonus-casino-standard/bonus-zinx-casino,5,0.6666666666666666,2,,5,0.6666666666666666
google / organic,/bonus-casino-standard/bonusuri-joker-casino,4,-0.6666666666666666,2,-0.6666666666666666,4,-0.7142857142857143
google / organic,/bonus-casino-standard/cod-bonus-win2,4,-0.42857142857142855,2,-0.5,4,-0.42857142857142855
google / organic,/bonus-casino-standard/pariuriplus-bonus-fara-depunere,2,-0.3333333333333333,2,,2,-0.3333333333333333
google / organic,/bonusuri-pariuri-sportive,2,-0.3333333333333333,2,,2,-0.3333333333333333
google / organic,/cazinou/lady-casino,11,0.2222222222222222,2,-0.6,17,0.8888888888888888
google / organic,/cazinou/one,8,-0.6,2,-0.8666666666666667,8,-0.6363636363636364
google / organic,/cazinou/pacanele-ro,7,2.5,2,,8,3
google / organic,/cazinou/superbet,2,-0.5,2,1,2,-0.5
google / organic,/diverse/depunere-minima-10-lei,8,-0.2727272727272727,2,-0.7142857142857143,8,-0.38461538461538464
google / organic,/diverse/sloturi-casa-pariurilor,2,0,2,1,2,0
google / organic,/ghid/aplicatie-frank-casino,1,,2,,1,
google / organic,/ghid/conti-cazino-bonus-fara-depunere,7,-0.2222222222222222,2,1,7,-0.3
google / organic,/ghid/maxwin-bonus-fara-depunere,18,-0.5135135135135135,2,-0.6,19,-0.4864864864864865
google / organic,/ghid/princess-casino-aplicatie,8,3,2,1,9,3.5
google / organic,/ghid/program-stanleybet,236,77.66666666666667,2,,296,97.66666666666667
google / organic,/ghid/verificare-bilet-betmen,8,0.3333333333333333,2,1,9,0.2857142857142857
google / organic,/jocuri/ruleta-online-gratis,6,0,2,,7,0
google / organic,/producatori-sloturi/novomatic,16,0.14285714285714285,2,,214,4.487179487179487
google / organic,/producatori-sloturi/pragmatic-play,4,-0.2,2,1,4,-0.3333333333333333
google / organic,/slot/20-burning-hot,21,-0.3225806451612903,2,-0.5,68,-0.02857142857142857
google / organic,/slot/40-super-hot,37,0.15625,2,0,49,0.0425531914893617
google / organic,/slot/40-super-hot-bell-link-demo,12,5,2,,28,13
google / organic,/slot/gates-of-olympus,50,-0.13793103448275862,2,-0.6666666666666666,207,-0.1446280991735537
google / organic,/slot/shining-crown-clover-chance-demo,36,0.38461538461538464,2,1,64,0.391304347826087
qwant.com / organic,/bonus-casino-exclusiv/bonus-fara-depunere-fortuna,1,,2,,2,
qwant.com / organic,/bonus-casino-standard/bonus-casa-pariurilor,1,,2,,2,
qwant.com / organic,/jocuri/pacanele-gratis,6,-0.3333333333333333,2,-0.7142857142857143,12,-0.07692307692307693
bing / organic,/,9,0.8,1,,9,0.5
bing / organic,/bonus-casino,1,-0.6666666666666666,1,0,2,-0.3333333333333333
bing / organic,/bonus-casino-exclusiv/superbet-bonus-fara-depunere,1,,1,,1,
bing / organic,/bonus-casino-standard/bonus-lady-casino,1,-0.6666666666666666,1,-0.5,1,-0.6666666666666666
bing / organic,/bonus-casino-standard/bonusuri-manhattan-casino,4,0.3333333333333333,1,,4,0.3333333333333333
bing / organic,/bonus-casino-standard/cod-bonus-win2,2,,1,,3,
bing / organic,/bonus-casino-standard/prima-casino-bonus-fara-depunere,2,,1,,2,
bing / organic,/cazinou/gets-bet,1,,1,,1,
bing / organic,/cazinou/manhattan-casino,2,,1,,2,
bing / organic,/ghid/aplicatie-las-vegas,1,,1,,1,
bing / organic,/ghid/conti-cazino-bonus-fara-depunere,1,,1,,1,
bing / organic,/ghid/cum-sa-joci-la-fortuna-pe-mobil,1,,1,,1,
bing / organic,/ghid/freebet-getsbet,1,,1,,1,
bing / organic,/ghid/verificare-bilet-gets-bet,1,,1,,2,
bing / organic,/paste-2026-ml,3,2,1,,3,2
bing / organic,/slot/40-burning-hot-bell-link,4,1,1,,7,2.5
bing / organic,/slot/40-shining-crown-bell-link-demo,9,0,1,,13,-0.23529411764705882
bing / organic,/slot/shining-crown-bell-link-demo,7,-0.36363636363636365,1,,7,-0.5882352941176471
bing / organic,/slot/sweet-bonanza-1000,2,-0.5,1,,2,-0.5
duckduckgo / organic,/bonus-casino-standard/rotiri-gratuite-million,1,,1,,1,
duckduckgo / organic,/bonus-de-bun-venit,2,-0.3333333333333333,1,,2,-0.3333333333333333
duckduckgo / organic,/diverse/jocuri-care-te-platesc-in-bani-reali,1,0,1,,1,-0.5
duckduckgo / organic,/ghid/manhattan-casino-aplicatie,1,,1,,1,
duckduckgo / organic,/metoda-de-plata/cazinouri-abon,1,,1,,2,
duckduckgo / organic,/new-no-deposit,2,0,1,-0.8571428571428571,2,-0.3333333333333333
