First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/jocuri-cu-pacanele/virtual-roulette-gratis,4,1,4,,7,2.5
google / organic,/jocuri/pacanele-coroane,36,-0.3333333333333333,4,-0.8095238095238095,57,-0.41836734693877553
google / organic,/jocuri/pacanele-diamante,3,,4,,5,
google / organic,/jocuri/pacanele-pesti,4,-0.2,4,,14,0.75
google / organic,/recenzie/winboss-casino,1,,4,,1,
qwant.com / organic,/jocuri-pacanele,3,2,4,,4,3
bing / organic,/jocuri-cu-pacanele/50-extreme-hot-gratis,2,,3,,3,
google / organic,/bonus-fara-rulaj,5,0,3,,5,0
google / organic,/jocuri-cu-pacanele/100-burning-hot-gratis,84,0.2727272727272727,3,2,99,0.03125
google / organic,/jocuri-cu-pacanele/american-poker-2-gratis,80,-0.14893617021276595,3,-0.4,169,-0.04519774011299435
google / organic,/jocuri-cu-pacanele/pacanele-ca-la-aparate-lucky-lady-charm-deluxe,84,-0.13402061855670103,3,-0.8421052631578947,217,-0.28852459016393445
google / organic,/jocuri-cu-pacanele/power-stars-gratis,24,0.2,3,-0.25,53,0.2926829268292683
google / organic,/jocuri-cu-pacanele/shining-crown-bell-link-gratis,69,0.21052631578947367,3,-0.4,96,0.43283582089552236
google / organic,/jocuri-cu-pacanele/versailles-gold-egt-gratis,62,0.08771929824561403,3,0.5,170,0.1643835616438356
google / organic,/jocuri/pacanele-clasice/page/2,17,1.8333333333333333,3,0.5,19,1.7142857142857142
google / organic,/tag/500-rotiri-gratuite,4,0.3333333333333333,3,2,5,0.6666666666666666
bing / organic,/jocuri-cu-pacanele/burning-hot-pacanele-cu-fructe,11,-0.15384615384615385,2,,16,0.06666666666666667
duckduckgo / organic,/bonus-de-casino,1,-0.5,2,-0.3333333333333333,1,-0.6666666666666666
google / organic,/bonus-fara-depunere-prima,2,,2,,2,
google / organic,/jocuri-cu-pacanele/10-burning-heart-gratis,19,-0.24,2,-0.3333333333333333,19,-0.525
google / organic,/jocuri-cu-pacanele/20-burning-hot-gratis,96,-0.09433962264150944,2,0,151,-0.13714285714285715
google / organic,/jocuri-cu-pacanele/20-extra-crown-gratis,3,-0.4,2,,4,-0.2
google / organic,/jocuri-cu-pacanele/20-power-hot-gratis,3,-0.5714285714285714,2,1,6,-0.6470588235294118
google / organic,/jocuri-cu-pacanele/25-red-hot-7-clover-link-gratis,8,0,2,1,10,0
google / organic,/jocuri-cu-pacanele/40-burning-hot-6-reels-gratis,33,-0.3125,2,-0.7142857142857143,46,-0.25806451612903225
google / organic,/jocuri-cu-pacanele/40-wild-fire-6-gratis,5,0.25,2,-0.6,19,0.11764705882352941
google / organic,/jocuri-cu-pacanele/blackjack-multihand-perfect-pairs,4,0.3333333333333333,2,,17,0.8888888888888888
google / organic,/jocuri-cu-pacanele/crown-of-fire-gratis,1,,2,,2,
google / organic,/jocuri-cu-pacanele/dolphins-pearl-deluxe-gratis,7,-0.36363636363636365,2,,23,-0.30303030303030304
google / organic,/jocuri-cu-pacanele/garage-gratis,29,-0.06451612903225806,2,-0.6666666666666666,33,-0.26666666666666666
google / organic,/jocuri-cu-pacanele/jocuri-cu-pacanele-20-super-hot,140,0.14754098360655737,2,-0.3333333333333333,195,0.1206896551724138
google / organic,/jocuri-cu-pacanele/joker-stoker-gratis,1,0,2,,2,1
google / organic,/jocuri-cu-pacanele/plenty-of-fruit-40-gratis,2,1,2,,4,1
google / organic,/jocuri-cu-pacanele/roaring-forties-gratis,22,0.5714285714285714,2,1,35,0.8421052631578947
google / organic,/jocuri-cu-pacanele/ultimate-texas-holdem-gratis,1,0,2,,1,0
google / organic,/jocuri/blackjack-gratis-online,14,0,2,,16,0.06666666666666667
google / organic,/jocuri/pacanele-egipt,7,0.4,2,,7,0.4
google / organic,/jocuri/pacanele-trifoi,16,-0.23809523809523808,2,-0.6,77,1.2647058823529411
google / organic,/loto-germania,1,0,2,,1,0
google / organic,/producatori-jocuri/egt-gratis/page/3,5,,2,,5,
google / organic,/top-pacanele-cu-carti,2,0,2,,2,0
bing / organic,/gets-bet-30-ron-freebet,1,,1,,1,
bing / organic,/jocuri-cu-pacanele/40-burning-hot-gratis,9,0,1,,24,0.2631578947368421
bing / organic,/jocuri/pacanele-clopotei,4,0.3333333333333333,1,-0.6666666666666666,21,-0.19230769230769232
duckduckgo / organic,/,1,0,1,,2,1
google / organic,/888-casino-bonus-fara-depunere,1,0,1,,2,1
google / organic,/bonus-de-bun-venit-zinx-casino,5,4,1,,5,4
google / organic,/bonus-fara-depunere-admiral-bet,2,,1,,2,
google / organic,/bonus-fara-depunere-frank-casino,4,1,1,0,4,1
google / organic,/bonus-fara-depunere-swiper,4,0.3333333333333333,1,,4,0.3333333333333333
google / organic,/bonus-fara-depunere-vlad-cazino,1,,1,,1,
google / organic,/bonus-fara-depunere-wacko,3,-0.5714285714285714,1,-0.5,4,-0.42857142857142855
google / organic,/cod-bonus-casino,3,-0.25,1,,3,-0.25
google / organic,/conticazino-bonus-fara-depunere,1,-0.8333333333333334,1,-0.75,1,-0.8571428571428571
google / organic,/cum-joci-lucky-six,1,,1,,1,
google / organic,/joc-de-carti-maciu-piciu,8,-0.7142857142857143,1,,12,-0.6756756756756757
google / organic,/jocuri-cu-pacanele/100-power-hot-gratis,5,-0.375,1,,5,-0.375
google / organic,/jocuri-cu-pacanele/20-golden-coins-gratis,6,0,1,,6,0
google / organic,/jocuri-cu-pacanele/20-hot-blast-gratis,31,-0.06060606060606061,1,,57,0.2391304347826087
google / organic,/jocuri-cu-pacanele/20-star-party-gratis,4,0.3333333333333333,1,,4,0
google / organic,/jocuri-cu-pacanele/40-lucky-king-bell-link-gratis,8,0.14285714285714285,1,,8,-0.2727272727272727
google / organic,/jocuri-cu-pacanele/40-ultra-respin-gratis,9,3.5,1,,9,1.25
google / organic,/jocuri-cu-pacanele/5-burning-heart-gratis,15,0.6666666666666666,1,,24,1.1818181818181819
google / organic,/jocuri-cu-pacanele/5-dazzling-hot-bell-link-gratis,61,0.05172413793103448,1,0,99,0.2857142857142857
google / organic,/jocuri-cu-pacanele/50-extreme-hot-gratis,2,-0.6,1,0,2,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/888-dragons-gratis,3,2,1,,3,2
google / organic,/jocuri-cu-pacanele/age-of-troy-gratis,15,0.36363636363636365,1,,21,0.6153846153846154
google / organic,/jocuri-cu-pacanele/asian-fortunes-gratis,3,,1,,4,
google / organic,/jocuri-cu-pacanele/aviator-gratis,10,-0.23076923076923078,1,,11,-0.15384615384615385
google / organic,/jocuri-cu-pacanele/baccarat-punto-banco-gratis,5,4,1,,5,4
google / organic,/jocuri-cu-pacanele/beast-mode-gratis,2,1,1,,2,-0.6
google / organic,/jocuri-cu-pacanele/big-bass-baboiu-din-delta-gratis,9,-0.5909090909090909,1,,12,-0.6129032258064516
google / organic,/jocuri-cu-pacanele/big-bass-secrets-of-the-golden-lake-gratis,1,-0.5,1,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/big-bass-splash-gratis,4,-0.2,1,,4,-0.2
google / organic,/jocuri-cu-pacanele/book-of-ra-mystic-fortunes-gratis,9,-0.18181818181818182,1,-0.6666666666666666,29,-0.40816326530612246
google / organic,/jocuri-cu-pacanele/curse-of-the-pharaoh-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/eggs-bonanza-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/egypt-sky-gratis,4,-0.2,1,,13,1.1666666666666667
google / organic,/jocuri-cu-pacanele/extra-crown-gratis,3,0,1,,4,0
google / organic,/jocuri-cu-pacanele/eye-of-horus-megaways-gratis,6,0,1,,6,-0.14285714285714285
google / organic,/jocuri-cu-pacanele/flaming-hot-extreme-gratis,10,-0.16666666666666666,1,0,34,-0.24444444444444444
google / organic,/jocuri-cu-pacanele/fortuna-trueways-gratis,3,,1,,4,
google / organic,/jocuri-cu-pacanele/jingle-balls-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/jokers-luck-gratis,11,-0.47619047619047616,1,,11,-0.5
google / organic,/jocuri-cu-pacanele/lord-of-the-ocean-gratis,10,0.1111111111111111,1,-0.5,15,-0.5588235294117647
google / organic,/jocuri-cu-pacanele/lucky-fish-gratis,2,1,1,,2,1
google / organic,/jocuri-cu-pacanele/majestic-megaways-gratis,8,1.6666666666666667,1,,11,1.75
google / organic,/jocuri-cu-pacanele/money-train-4-gratis,1,0,1,,1,0
google / organic,/jocuri-cu-pacanele/orca-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/pacanele-gratis-dazzling-hot,149,-0.10240963855421686,1,-0.75,218,-0.08786610878661087
google / organic,/jocuri-cu-pacanele/pizza-pizza-pizza-gratis,1,,1,,2,
google / organic,/jocuri-cu-pacanele/pyramid-gratis,3,,1,,6,
google / organic,/jocuri-cu-pacanele/roulette-vip-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/shining-crown-buy-bonus-gratis,35,-0.3137254901960784,1,0,46,-0.28125
google / organic,/jocuri-cu-pacanele/shining-crown-clover-chance-gratis,5,0,1,0,5,-0.16666666666666666
google / organic,/jocuri-cu-pacanele/starburst-gratis,1,,1,,1,
google / organic,/jocuri-cu-pacanele/ultimate-hot-gratis,17,-0.2608695652173913,1,-0.5,18,-0.35714285714285715
google / organic,/jocuri-cu-pacanele/vampire-night-gratis,13,0.08333333333333333,1,,18,0.38461538461538464
google / organic,/jocuri-cu-pacanele/zodiac-wheel-gratis,4,0,1,,13,2.25
google / organic,/jocuri-pacanele-cu-bani,2,1,1,,2,1
google / organic,/jocuri/pacanele-dublaje,12,-0.4,1,,12,-0.42857142857142855
google / organic,/jocuri/pacanele-noi,5,-0.16666666666666666,1,-0.8888888888888888,5,-0.375
google / organic,/jocuri/poker-ca-la-aparate,46,-0.30303030303030304,1,-0.8571428571428571,62,-0.3111111111111111
google / organic,/player-casino-bonus-fara-depunere,2,1,1,,2,1
google / organic,/promotii-hotspins,1,,1,,1,
qwant.com / organic,/jocuri-cu-pacanele/shinning-crown-pacanele-online,3,0.5,1,,6,1
qwant.com / organic,/jocuri/pacanele-clasice,10,0.1111111111111111,1,,13,-0.1875
qwant.com / organic,/rotiri-gratuite,1,,1,,1,
yahoo / organic,/jocuri-cu-pacanele/shinning-crown-pacanele-online,1,0,1,,1,0
bing / organic,/contact-pariuri-plus,1,,0,,2,
google / organic,/jocuri-cu-pacanele/forest-band-gratis,1,0,0,-1,2,1
bing / organic,/jocuri-cu-pacanele/10-burning-heart-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/100-burning-hot-gratis,2,0,0,,3,0.5
bing / organic,/jocuri-cu-pacanele/100-power-hot-gratis,1,0,0,,1,0
bing / organic,/jocuri-cu-pacanele/20-burning-hot-gratis,1,-0.6666666666666666,0,,1,-0.6666666666666666
bing / organic,/jocuri-cu-pacanele/20-dazzling-hot-gratis,2,-0.5,0,,3,-0.25
bing / organic,/jocuri-cu-pacanele/20-diamonds-gratis,1,,0,,3,
bing / organic,/jocuri-cu-pacanele/20-golden-coins-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/20-super-hot-bell-link-gratis,2,,0,,2,
bing / organic,/jocuri-cu-pacanele/40-burning-hot-6-reels-gratis,2,1,0,,3,0.5
bing / organic,/jocuri-cu-pacanele/40-burning-hot-bell-link-gratis,2,0,0,,2,0
bing / organic,/jocuri-cu-pacanele/40-shining-crown-bell-link-gratis,1,-0.8,0,,1,-0.8
bing / organic,/jocuri-cu-pacanele/40-super-hot-bell-link-gratis,4,0.3333333333333333,0,,4,0.3333333333333333
bing / organic,/jocuri-cu-pacanele/5-dazzling-hot-bell-link-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/5-juggle-fruits-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/american-poker-2-gratis,5,4,0,,5,4
bing / organic,/jocuri-cu-pacanele/burning-hot-clover-chance-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/diamond-strike-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/dice-and-roll-christmas-edition-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/dolphins-pearl-deluxe-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/flaming-hot-extreme-bell-link-gratis,3,-0.5714285714285714,0,-1,24,-0.22580645161290322
bing / organic,/jocuri-cu-pacanele/flaming-hot-extreme-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/fruit-cocktail-2-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/garage-gratis,1,0,0,,1,-0.5
bing / organic,/jocuri-cu-pacanele/joc-pacanele-dice-roll,6,-0.45454545454545453,0,-1,7,-0.5333333333333333
bing / organic,/jocuri-cu-pacanele/miami-bici-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/more-dice-roll-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/pacanele-ca-la-aparate-crazy-monkey,1,-0.5,0,,3,0.5
bing / organic,/jocuri-cu-pacanele/pacanele-ca-la-aparate-lucky-lady-charm-deluxe,7,0,0,,16,-0.2727272727272727
bing / organic,/jocuri-cu-pacanele/pacanele-cu-77777-fruit-cocktail,2,-0.6,0,-1,2,-0.6
bing / organic,/jocuri-cu-pacanele/pacanele-gratis-dazzling-hot,3,-0.4,0,,3,-0.4
bing / organic,/jocuri-cu-pacanele/pacanele-online-sizzling-hot-deluxe,14,-0.06666666666666667,0,,18,0.058823529411764705
bing / organic,/jocuri-cu-pacanele/power-stars-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/romeo-and-juliet-gratis,1,0,0,,1,0
bing / organic,/jocuri-cu-pacanele/shining-crown-buy-bonus-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/shinning-crown-pacanele-online,46,-0.11538461538461539,0,-1,51,-0.19047619047619047
bing / organic,/jocuri-cu-pacanele/supreme-hot-gratis,3,2,0,,4,3
bing / organic,/jocuri-cu-pacanele/vampire-night-gratis,1,-0.5,0,,1,-0.5
bing / organic,/jocuri-cu-pacanele/versailles-gold-clover-chance-gratis,1,,0,,1,
bing / organic,/jocuri-cu-pacanele/versailles-gold-egt-gratis,1,-0.5,0,,5,-0.6666666666666666
bing / organic,/jocuri-cu-pacanele/witches-charm-gratis,1,,0,,6,
bing / organic,/jocuri/blackjack-gratis-online,1,0,0,,1,0
bing / organic,/jocuri/pacanele-fructe,1,,0,,1,
bing / organic,/jocuri/poker-ca-la-aparate,8,0.3333333333333333,0,-1,12,-0.3684210526315789
bing / organic,/producatori-jocuri/egt-gratis,21,1.625,0,-1,24,0.7142857142857143
bing / organic,/producatori-jocuri/novomatic-gratis,1,,0,,1,
bing / organic,/recenzie/game-world-casino,1,0,0,,1,0
bing / organic,/recenzie/topbet-casino,1,,0,,1,
bing / organic,/reguli-joc-pacalici,1,,0,,1,
bing / organic,/top-baschetbalisti-celebri,1,,0,,1,
bing / organic,/verificare-bilet-gets-bet,1,,0,,1,
duckduckgo / organic,(not set),8,0.3333333333333333,0,,16,0.6
duckduckgo / organic,/betfair-bonus-fara-depunere,1,,0,,2,
duckduckgo / organic,/jocuri-cu-pacanele/20-burning-hot-gratis,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/20-dazzling-hot-gratis,1,,0,,3,
duckduckgo / organic,/jocuri-cu-pacanele/20-diamonds-gratis,1,,0,,2,
duckduckgo / organic,/jocuri-cu-pacanele/4-of-a-kind-bonus-poker-gratis,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/40-burning-hot-6-reels-gratis,1,,0,,2,
duckduckgo / organic,/jocuri-cu-pacanele/40-burning-hot-gratis,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/burning-hot-pacanele-cu-fructe,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/joc-pacanele-dice-roll,3,,0,,4,
duckduckgo / organic,/jocuri-cu-pacanele/joker-poker-gratis,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/pacanele-7777-40-super-hot,1,,0,,1,
duckduckgo / organic,/jocuri-cu-pacanele/shinning-crown-pacanele-online,4,0,0,,6,0.5
duckduckgo / organic,/jocuri-pacanele,4,0.3333333333333333,0,,6,1
duckduckgo / organic,/jocuri/blackjack-gratis-online,1,,0,,1,
duckduckgo / organic,/jocuri/pacanele-clopotei,1,,0,,2,
duckduckgo / organic,/producatori-jocuri/egt-gratis,1,-0.5,0,,1,-0.5
duckduckgo / organic,/verificare-bilet-casa-pariurilor,1,,0,,1,
google / organic,/aplicatie-toto-gaming,1,,0,,1,
google / organic,/articole/bonus-fara-depunere/page/2,2,,0,,2,
google / organic,/banci-cu-comisioane-jocuri-de-noroc,1,0,0,,1,0
google / organic,/bonus-aniversar-casino,2,-0.7142857142857143,0,-1,2,-0.7777777777777778
google / organic,/bonus-de-bun-venit-victory-bet,1,0,0,,1,0
google / organic,/bonus-fara-depunere-bet7,1,0,0,-1,1,0
google / organic,/bonus-fara-depunere-bilion-casino,3,,0,,3,
google / organic,/bonus-fara-depunere-elite-slots,2,-0.8181818181818182,0,,2,-0.8181818181818182
google / organic,/bonus-fara-depunere-fortuna-palace,1,-0.5,0,-1,1,-0.5
google / organic,/bonus-fara-depunere-million-casino,1,,0,,1,
google / organic,/bonus-fara-depunere-mr-play,3,0.5,0,-1,3,0.5
google / organic,/bonus-fara-depunere-napoleon-casino,1,-0.75,0,,1,-0.75
google / organic,/bonus-fara-depunere-seven,1,0,0,,1,0
google / organic,/bonus-fara-depunere-spin-casino,1,,0,,1,
google / organic,/bonus-fara-depunere-ultrabet,2,-0.3333333333333333,0,-1,2,-0.3333333333333333
google / organic,/bonus-fara-depunere-victory-bet,2,,0,,2,
google / organic,/bonus-fara-depunere-vivabet,1,0,0,,1,0
google / organic,/bonus-gaminator,1,,0,,1,
google / organic,/carti-despre-jocuri-de-noroc,1,,0,,1,
google / organic,/cazinouri-aircash,3,-0.5714285714285714,0,-1,3,-0.5714285714285714
google / organic,/ce-inseamna-bani-in-vis,2,-0.5,0,,2,-0.5
google / organic,/ce-inseamna-validare-opta,1,,0,,1,
google / organic,/cele-mai-bune-glume-la-pacanele,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/cele-mai-bune-pacanele-asiatice,2,1,0,-1,2,1
google / organic,/cele-mai-bune-pacanele-cu-cristale,1,,0,,1,
google / organic,/cele-mai-bune-pacanele-cu-regi,1,-0.5,0,,1,-0.5
google / organic,/cele-mai-bune-pacanele-sexy,1,,0,,1,
google / organic,/cerinte-rulaj-superbet,1,,0,,1,
google / organic,/combinatii-poker,1,-0.5,0,,1,-0.5
google / organic,/contact-million-casino,1,,0,,1,
google / organic,/contact-winner,1,,0,,1,
google / organic,/cookie-de-retea,1,,0,,1,
google / organic,/cum-se-joaca-tarnib,1,-0.75,0,,1,-0.75
google / organic,/depunere-si-retragere-888-casino,1,0,0,,1,0
google / organic,/depunere-si-retragere-don-casino,1,,0,,1,
google / organic,/depunere-si-retragere-mozzartbet,2,,0,,2,
google / organic,/depunere-si-retragere-powerbet,1,,0,,1,
google / organic,/depunere-si-retragere-princess-casino,2,1,0,,2,1
google / organic,/depunere-si-retragere-royal-slots-casino,1,-0.5,0,,1,-0.5
google / organic,/depunere-si-retragere-toto-gaming,1,,0,,1,
google / organic,/depunere-si-retragere-winner,1,,0,,2,
google / organic,/despre-jackpot-cards,1,-0.5,0,,1,-0.5
google / organic,/despre-licenta-onjn,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/excelbet-contact,1,,0,,1,
google / organic,/ghid-cum-se-joaca-barbut,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/ghid-joc-bacara,4,-0.5,0,,4,-0.5
google / organic,/ghid-rentz-reguli,1,0,0,,1,0
google / organic,/ghid-tabinet-reguli,1,,0,,1,
google / organic,/ghid-whist-reguli,3,0,0,,4,0.3333333333333333
google / organic,/ghid-yams-online,1,-0.5,0,,1,-0.6666666666666666
google / organic,/ghid/jackpot-pacanele,2,-0.6,0,,2,-0.6
google / organic,/ghid/strategii-pacanele,2,-0.3333333333333333,0,,3,0
google / organic,/hack-pacanele,10,0.1111111111111111,0,,10,0.1111111111111111
google / organic,/inregistrare-casa-pariurilor,1,-0.5,0,,1,-0.5
google / organic,/inregistrare-cazinouri-online,3,-0.25,0,,4,0
google / organic,/inregistrare-player,1,,0,,1,
google / organic,/joc-responsabil-vlad-cazino,1,,0,,1,
google / organic,/jocuri-888-casino,1,,0,,1,
google / organic,/jocuri-casino-cu-tematica-anime,1,,0,,1,
google / organic,/jocuri-cu-pacanele/10-burning-heart-clover-chance-gratis,19,0.7272727272727273,0,,22,0.4666666666666667
google / organic,/jocuri-cu-pacanele/10-vampire-beast-gratis,5,1.5,0,,5,0.6666666666666666
google / organic,/jocuri-cu-pacanele/100-cats-gratis-online,4,,0,,4,
google / organic,/jocuri-cu-pacanele/100-joker-staxx-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/100-juicy-fruits-gratis,8,1,0,-1,19,1.7142857142857142
google / organic,/jocuri-cu-pacanele/100-lucky-hat-clover-chance-gratis,5,0,0,-1,6,-0.14285714285714285
google / organic,/jocuri-cu-pacanele/100000-pyramid-gratis,1,-0.5,0,-1,4,0
google / organic,/jocuri-cu-pacanele/20-bulky-fruits-gratis,7,0,0,,8,-0.4666666666666667
google / organic,/jocuri-cu-pacanele/20-diamonds-gratis,17,-0.15,0,-1,19,-0.24
google / organic,/jocuri-cu-pacanele/20-ember-wilds-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/20-joker-reels-gratis,7,-0.36363636363636365,0,,7,-0.5
google / organic,/jocuri-cu-pacanele/20-mega-slot-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/20-super-fruits-bell-link-gratis,2,-0.6,0,,2,-0.6
google / organic,/jocuri-cu-pacanele/20-super-hot-bell-link-gratis,36,-0.29411764705882354,0,-1,47,-0.27692307692307694
google / organic,/jocuri-cu-pacanele/27-wins-gratis,12,-0.07692307692307693,0,,14,-0.2222222222222222
google / organic,/jocuri-cu-pacanele/3-dancing-monkeys-gratis,1,-0.5,0,,2,-0.5
google / organic,/jocuri-cu-pacanele/30-spicy-fruits-gratis,14,-0.2222222222222222,0,,23,-0.08
google / organic,/jocuri-cu-pacanele/30-summer-bliss-gratis,1,0,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/4-of-a-kind-bonus-poker-gratis,8,1,0,,8,1
google / organic,/jocuri-cu-pacanele/40-bulky-fruits-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/40-crown-hot-clover-chance-gratis,4,0.3333333333333333,0,-1,7,0
