First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/cazinou/bilion-casino,4,-0.3333333333333333,2,1,5,-0.16666666666666666
google / organic,/cazinou/lady-casino,1,-0.8,2,,1,-0.8333333333333334
google / organic,/cazinou/zinx,12,-0.4782608695652174,2,-0.6,12,-0.5
google / organic,/cazinouri,5,1.5,2,1,5,1.5
google / organic,/diverse/jocuri-care-te-platesc-in-bani-reali,5,0.25,2,1,6,0.2
google / organic,/jocuri/bell-link-demo,2,1,2,,2,0
google / organic,/jocuri/pacanele-cu-trifoi,9,-0.4375,2,-0.3333333333333333,19,-0.13636363636363635
google / organic,/jocuri/ruleta-online-gratis,1,0,2,,2,1
google / organic,/metoda-de-plata/cazinouri-abon,4,1,2,,4,1
google / organic,/slot/40-super-hot-bell-link-demo,8,3,2,,19,8.5
google / organic,/slot/dice-roll,15,-0.4230769230769231,2,0,24,-0.1111111111111111
google / organic,/slot/lucky-lady-charm-deluxe,14,-0.3333333333333333,2,,35,-0.4067796610169492
bing / organic,/bonus-casino-standard/bonusuri-manhattan-casino,2,1,1,,2,1
bing / organic,/cazinou/gets-bet,1,,1,,1,
bing / organic,/ghid/freebet-getsbet,1,,1,,1,
bing / organic,/ghid/verificare-bilet-gets-bet,1,,1,,2,
bing / organic,/new-no-deposit,1,0,1,0,1,0
bing / organic,/slot/40-burning-hot-bell-link,4,,1,,7,
bing / organic,/slot/sweet-bonanza-1000,1,,1,,1,
duckduckgo / organic,(not set),6,-0.3333333333333333,1,-0.8888888888888888,6,-0.3333333333333333
duckduckgo / organic,/diverse/jocuri-care-te-platesc-in-bani-reali,1,,1,,1,
duckduckgo / organic,/ghid/manhattan-casino-aplicatie,1,,1,,1,
google / organic,/bonus-casino-exclusiv/bonus-fara-depunere-betano,5,4,1,,5,4
google / organic,/bonus-casino-exclusiv/bonus-fara-depunere-fortuna,2,0,1,0,2,0
google / organic,/bonus-casino-exclusiv/superbet-bonus-fara-depunere,2,,1,,2,
google / organic,/bonus-casino-standard/bonus-12xbet,4,3,1,,4,3
google / organic,/bonus-casino-standard/bonusuri-totogaming,1,,1,,1,
google / organic,/bonus-casino-standard/pariuriplus-bonus-fara-depunere,1,,1,,1,
google / organic,/cazinou/luck-casino,1,-0.5,1,-0.75,1,-0.5
google / organic,/cazinou/million-casino,1,-0.8,1,-0.8333333333333334,1,-0.8
google / organic,/cazinou/seven-bet,2,0,1,0,2,0
google / organic,/cazinou/superbet,1,,1,,1,
google / organic,/cazinou/vlad-cazino,1,,1,,1,
google / organic,/ghid/bonus-elite-slots,9,0,1,-0.9090909090909091,9,-0.1
google / organic,/ghid/bonus-king-casino,2,-0.5,1,-0.5,2,-0.5
google / organic,/ghid/club-superbet,1,-0.5,1,-0.6666666666666666,1,-0.5
google / organic,/ghid/inregistrare-si-verificare-cont-888-casino,3,,1,,3,
google / organic,/ghid/program-powerbet,1,,1,,1,
google / organic,/ghid/rotiri-gratuite-winmasters,2,1,1,,2,1
google / organic,/ghid/verificare-bilet-casa-pariurilor,1,,1,,1,
google / organic,/metoda-de-plata/cazinouri-cu-revolut,2,1,1,-0.5,2,1
google / organic,/metoda-de-plata/cazinouri-okto-cash,2,,1,,2,
google / organic,/paste-2026-ml,1,0,1,,1,0
google / organic,/slot/20-super-hot,13,-0.07142857142857142,1,,15,-0.11764705882352941
google / organic,/slot/5-burning-clover-clover-chance,6,-0.5,1,-0.5,6,-0.625
google / organic,/slot/book-of-ra-deluxe,24,-0.04,1,0,191,-0.12385321100917432
google / organic,/slot/book-of-tut-respin-demo,5,-0.16666666666666666,1,,5,-0.2857142857142857
google / organic,/slot/burning-hot-extreme,7,-0.3,1,,17,-0.05555555555555555
google / organic,/slot/crazy-monkey,14,-0.2631578947368421,1,,32,0.23076923076923078
google / organic,/slot/extra-stars-gratis,13,0.08333333333333333,1,,14,0
google / organic,/slot/fortune-spells,1,,1,,1,
google / organic,/slot/fruit-cocktail,19,0,1,-0.5,35,-0.027777777777777776
google / organic,/slot/gates-of-olympus,11,0,1,,57,0.46153846153846156
google / organic,/slot/rise-of-ra-gratis,11,1.75,1,,20,1.8571428571428572
google / organic,/slot/roaring-forties,8,-0.2727272727272727,1,,12,0
google / organic,/slot/shining-crown-clover-chance-demo,12,0.09090909090909091,1,0,14,0
google / organic,/slot/zeus-vs-hades,5,-0.2857142857142857,1,,5,-0.375
qwant.com / organic,/bonus-casino-standard/bonus-casa-pariurilor,1,,1,,1,
qwant.com / organic,/bonus-casino-standard/bonusuri-manhattan-casino,2,,1,,4,
bing / organic,/bonus-casino-standard/bonus-fara-depunere-favbet,1,,0,,1,
google / organic,/ghid/sevenbet-contact,1,,0,,1,
bing / organic,/cazinou/favbet,1,-0.5,0,,1,-0.5
bing / organic,/cazinou/prima-casino,1,0,0,,1,0
bing / organic,/cazinou/royal-slots,1,,0,,1,
bing / organic,/cazinouri,1,,0,,1,
bing / organic,/cazinouri-online-noi,2,,0,,2,
bing / organic,/cele-mai-noi-cazinouri-2026,1,,0,,1,
bing / organic,/diverse/impozit-jocuri-de-noroc,2,0,0,,17,0.13333333333333333
bing / organic,/diverse/pariuri-eurovision,1,,0,,1,
bing / organic,/ghid/contact-spin-casino,1,,0,,1,
bing / organic,/ghid/roata-norocului-totogaming,1,,0,,1,
bing / organic,/ghid/verificare-bilet-superbet,8,1.6666666666666667,0,,8,1
bing / organic,/ghid/verificare-cont-superbet,1,,0,,1,
bing / organic,/ghid/winner-aplicatie,1,,0,,2,
bing / organic,/jocuri/bell-link-demo,1,-0.5,0,,1,-0.5
bing / organic,/jocuri/blackjack-online-gratis,2,,0,,2,
bing / organic,/jocuri/pacanele-cu-trifoi,1,,0,,1,
bing / organic,/jocuri/pacanele-fructe,1,-0.5,0,,3,-0.625
bing / organic,/jocuri/pacanele-gratis/page/2,4,0.3333333333333333,0,,5,-0.375
bing / organic,/jocuri/pacanele-gratis/page/3,1,0,0,,1,0
bing / organic,/poker/short-deck-poker,1,,0,,1,
bing / organic,/producatori-sloturi/amusnet,2,-0.3333333333333333,0,,2,-0.3333333333333333
bing / organic,/slot/40-burning-hot,1,,0,,1,
bing / organic,/slot/40-burning-hot-6-reels,1,,0,,2,
bing / organic,/slot/40-shining-crown-bell-link-demo,3,,0,,4,
bing / organic,/slot/40-super-hot,2,,0,,5,
bing / organic,/slot/american-poker-ii,1,-0.8571428571428571,0,-1,1,-0.8571428571428571
bing / organic,/slot/aviator-gratis,1,,0,,1,
bing / organic,/slot/big-bass-splash-demo,1,0,0,,1,0
bing / organic,/slot/book-of-ra-deluxe,1,-0.75,0,,2,-0.5
bing / organic,/slot/dice-roll,2,,0,,2,
bing / organic,/slot/extra-chilli,1,0,0,,5,1.5
bing / organic,/slot/flaming-hot-extreme,1,,0,,1,
bing / organic,/slot/fruit-cocktail,2,1,0,,5,0.25
bing / organic,/slot/gates-of-olympus,1,0,0,,1,0
bing / organic,/slot/rise-of-ra-gratis,1,,0,,1,
bing / organic,/slot/san-quentin-2-death-row,1,,0,,2,
bing / organic,/slot/san-quentin-demo,2,1,0,,2,1
bing / organic,/slot/shining-crown,11,1.2,0,,11,1.2
bing / organic,/slot/shining-crown-bell-link-demo,1,-0.8,0,-1,1,-0.8
bing / organic,/slot/sizzling-hot-deluxe,6,0.5,0,-1,6,0.5
bing / organic,/slot/sugar-rush-1000,1,0,0,,11,0
bing / organic,/slot/sweet-rush-bonanza,1,,0,,6,
bing / organic,/slot/tome-of-madness,1,,0,,1,
bing / organic,/slot/ultimate-hot,1,,0,,1,
bing / organic,/slot/versailles-gold,1,-0.5,0,,1,-0.5
bing / organic,/sloturi,5,4,0,,6,5
bing / organic,/top-cazino-online,1,0,0,-1,2,1
duckduckgo / organic,/bonus-casino-exclusiv/bonus-fara-depunere-betano,1,,0,,1,
duckduckgo / organic,/bonus-casino-standard/vlad-cazino-rotiri-gratuite,2,,0,,2,
duckduckgo / organic,/cazinou/admiralbet,1,,0,,1,
duckduckgo / organic,/cazinou/maxbet,1,,0,,1,
duckduckgo / organic,/diverse/depunere-minima-10-lei,1,,0,,1,
duckduckgo / organic,/diverse/reguli-joc-popa-prostu,2,1,0,,2,1
duckduckgo / organic,/ghid/bonus-king-casino,1,,0,,1,
duckduckgo / organic,/ghid/maxbet-inregistrare-si-verificare,1,,0,,1,
duckduckgo / organic,/ghid/metode-de-plata-pokerstars,1,,0,,2,
duckduckgo / organic,/ghid/verificare-bilet-powerbet,1,,0,,1,
duckduckgo / organic,/jocuri-de-masa/rentz,1,,0,,1,
duckduckgo / organic,/jocuri/bell-link-demo,1,,0,,1,
duckduckgo / organic,/slot/sizzling-hot-deluxe,1,0,0,,1,-0.8
duckduckgo / organic,/sloturi,1,,0,,1,
google / organic,/autor/cristian-puiu,1,,0,,1,
google / organic,/blackjack-live,2,,0,,2,
google / organic,/bonus-cashback,1,,0,,1,
google / organic,/bonus-casino-exclusiv/gets-bet-bonus-fara-depunere,1,-0.5,0,-1,1,-0.5
google / organic,/bonus-casino-standard,1,,0,,1,
google / organic,/bonus-casino-standard/bonus-fara-depunere-betmen,1,0,0,,1,0
google / organic,/bonus-casino-standard/bonus-fara-depunere-favbet,1,0,0,-1,1,0
google / organic,/bonus-casino-standard/bonus-fara-depunere-prowin,1,,0,,1,
google / organic,/bonus-casino-standard/bonusuri-joker-casino,1,,0,,1,
google / organic,/bonus-casino-standard/bonusuri-swiper,2,1,0,,2,1
google / organic,/bonus-casino-standard/cod-bonus-win2,2,1,0,,2,1
google / organic,/bonus-casino-standard/las-vegas-bonus-fara-depunere,2,,0,,2,
google / organic,/bonus-casino-standard/prima-casino-bonus-fara-depunere,1,0,0,,1,0
google / organic,/bonus-de-ziua-ta,5,4,0,,5,0.6666666666666666
google / organic,/bonus-live-casino,1,,0,,1,
google / organic,/bonusuri-casino-de-paste,1,,0,,1,
google / organic,/bonusuri-halloween-casino,1,,0,,1,
google / organic,/casino-mobil,1,,0,,1,
google / organic,/cazinou/12xbet,1,,0,,1,
google / organic,/cazinou/admiralbet,1,,0,,1,
google / organic,/cazinou/bet7-casino,1,0,0,,1,0
google / organic,/cazinou/betmen,1,0,0,-1,1,0
google / organic,/cazinou/game-world-casino,1,,0,,1,
google / organic,/cazinou/joker-casino,1,,0,,1,
google / organic,/cazinou/king-casino,3,0.5,0,,3,0.5
google / organic,/cazinou/mr-play,3,-0.25,0,,3,-0.25
google / organic,/cazinou/one,2,-0.3333333333333333,0,-1,2,-0.3333333333333333
google / organic,/cazinou/player-casino,1,,0,,1,
google / organic,/cazinou/prowin,2,0,0,,2,-0.5
google / organic,/cazinou/vivabet,1,,0,,1,
google / organic,/cazinouri-online-care-platesc-bine,2,1,0,,2,1
google / organic,/diverse/cat-dureaza-un-meci-de-baseball,1,,0,,1,
google / organic,/diverse/cazinouri-cu-mize-mici,27,0.125,0,,29,-0.03333333333333333
google / organic,/diverse/cazinouri-straine,1,-0.5,0,-1,1,-0.5
google / organic,/diverse/ce-inseamna-dealer-casino-online,2,1,0,,2,1
google / organic,/diverse/cele-mai-mari-castiguri-la-pariuri,1,,0,,1,
google / organic,/diverse/cum-se-joaca-kems,1,,0,,1,
google / organic,/diverse/cum-se-joaca-pasienta,5,-0.5,0,,5,-0.5833333333333334
google / organic,/diverse/cum-se-joaca-trombon,1,,0,,1,
google / organic,/diverse/impozit-jocuri-de-noroc,46,-0.08,0,,76,-0.05
google / organic,/diverse/jocuri-din-agentii-superbet,1,,0,,1,
google / organic,/diverse/loterii-internationale,3,0,0,,4,0.3333333333333333
google / organic,/diverse/loto-danemarca,2,-0.3333333333333333,0,,2,-0.5
google / organic,/diverse/lucky-six,7,-0.125,0,-1,8,-0.42857142857142855
google / organic,/diverse/pariuri-eurovision,4,,0,,4,
google / organic,/diverse/program-casa-pariurilor,1,-0.8333333333333334,0,,1,-0.8571428571428571
google / organic,/diverse/reguli-joc-gin-rummy,2,-0.5,0,,2,-0.6666666666666666
google / organic,/diverse/reguli-joc-popa-prostu,9,-0.1,0,,10,-0.23076923076923078
google / organic,/diverse/semnificatie-carti-de-joc,1,0,0,,1,0
google / organic,/diverse/slovacia-keno,1,,0,,1,
google / organic,/diverse/valoare-jetoane-poker,2,1,0,,2,1
google / organic,/ghid/aplicatie-betano,2,,0,,2,
google / organic,/ghid/aplicatie-mozzart,1,,0,,2,
google / organic,/ghid/betano-contact,1,0,0,,1,0
google / organic,/ghid/betano-pe-bune,1,,0,,1,
google / organic,/ghid/betano-sau-superbet,1,0,0,,1,0
google / organic,/ghid/bonus-fara-depunere-mozzartbet,1,-0.5,0,,1,-0.5
google / organic,/ghid/cash-out-mozzart,1,,0,,1,
google / organic,/ghid/ce-inseamna-lucky-loser-fortuna,1,0,0,,1,0
google / organic,/ghid/contact-cashpot,2,,0,,2,
google / organic,/ghid/contact-fortuna,1,0,0,,1,0
google / organic,/ghid/contact-million,2,-0.6,0,-1,2,-0.6666666666666666
google / organic,/ghid/contact-royal-casino,5,0,0,-1,6,0
google / organic,/ghid/contact-totogaming,1,,0,,1,
